,rmse_arr,pear_arr,mielke_arr
0,5.0284800990282585,0.5643414658240278,0.5268802090110091
1,4.542659206879804,0.5628270258094088,0.5263080950179655
2,4.641425539345526,0.5778192232689273,0.5367036057815533
3,4.956258097205257,0.5684719903640609,0.5304249049929965
4,5.422679860714367,0.5312828295214892,0.4493265606909458
5,5.027482188573172,0.5566869764185597,0.4984597931728385
6,4.536808539848724,0.5798232748640986,0.5449507091715644
7,5.313416766202913,0.5855867744555419,0.5026141018789285
8,5.29356073780591,0.5865771108693943,0.4800332506663759
9,5.387496175255842,0.5470591929818167,0.4623084276703079
10,5.40599111583007,0.38894519583111886,0.321167495732386
11,4.08270022004055,0.5890239972436624,0.47446585286807974
12,0.0,1.0,1.0
