Datetime,ann1,ann2,ann3,ann4,ann5,ann6,ann7,ann8,ann9,ann10,spads,shorefor,obs
2014-08-09,60.85944,61.460472106933594,62.67512512207031,60.947242736816406,59.828277587890625,63.068172454833984,61.98323059082031,53.54512405395508,53.24678421020508,61.798099517822266,64.416,60.58,58.75914
2014-08-10,60.731735,61.300838470458984,62.52694320678711,60.714988708496094,59.79313659667969,62.03013610839844,61.98292541503906,55.070068359375,54.77360916137695,61.570613861083984,64.679,60.821,58.495285
2014-08-11,61.3971,62.41170120239258,63.46053695678711,61.50114822387695,58.78142166137695,63.183345794677734,63.28725814819336,54.46669387817383,54.2620849609375,62.310516357421875,64.93,61.017,58.110714
2014-08-12,61.3754,62.40312576293945,63.332984924316406,61.493804931640625,59.320533752441406,63.19047927856445,63.33900451660156,55.603858947753906,55.51166915893555,62.44779586791992,65.212,61.033,58.103714
2014-08-13,59.845535,60.254520416259766,60.97189712524414,59.88387680053711,60.5383186340332,62.080467224121094,61.1649055480957,54.10331344604492,53.98129653930664,60.869911193847656,65.494,61.104,58.270287
2014-08-14,60.08189,59.579612731933594,60.01321029663086,60.088783264160156,61.60087203979492,60.645503997802734,60.40980911254883,57.140708923339844,57.0235595703125,61.146446228027344,65.709,61.369,58.610573
2014-08-15,62.470825,59.62469482421875,59.82784652709961,62.46855926513672,60.23151779174805,62.935062408447266,60.31972122192383,56.9308967590332,56.778751373291016,63.688358306884766,65.826,61.606,59.16914
2014-08-16,64.74014,60.28767013549805,60.56221389770508,64.66227722167969,59.95717239379883,63.90917205810547,61.35704803466797,58.19704818725586,58.07577896118164,65.87210083007812,65.791,61.807,58.97886
2014-08-17,66.87216,61.68950271606445,61.63359069824219,66.76325225830078,62.32051086425781,65.52264404296875,62.67843246459961,59.86055374145508,59.78371810913086,67.74797821044922,65.538,61.975,58.039574
2014-08-18,67.48296,62.471221923828125,62.35262680053711,67.2966079711914,64.08573913574219,66.27169799804688,63.540794372558594,61.15397644042969,61.10540771484375,68.48419189453125,65.073,62.114,57.120857
2014-08-19,70.18651,64.6994400024414,64.41864776611328,70.02323150634766,65.5510025024414,69.19290924072266,65.54901123046875,62.614646911621094,62.513492584228516,71.04402160644531,64.516,62.245,56.17871
2014-08-20,70.85556,65.49703979492188,65.27184295654297,70.74565887451172,66.92851257324219,70.20000457763672,66.23090362548828,63.24261474609375,63.163822174072266,71.6125259399414,63.986,62.034,55.417145
2014-08-21,66.29899,62.29420471191406,62.303897857666016,66.16938781738281,65.44805908203125,68.3221435546875,62.47128677368164,59.26758575439453,59.2418327331543,66.96686553955078,63.594,61.669,54.836
2014-08-22,65.313896,60.732643127441406,60.85561752319336,65.14240264892578,65.68480682373047,65.68487548828125,61.024810791015625,58.93415832519531,58.87484359741211,65.89757537841797,63.418,61.576,54.38043
2014-08-23,64.14381,59.9538688659668,59.864933013916016,64.01400756835938,65.91244506835938,66.36639404296875,60.09477615356445,59.422996520996094,59.36166763305664,64.94860076904297,63.402,61.641,54.769714
2014-08-24,69.54045,63.055118560791016,62.959354400634766,69.42121887207031,70.13917541503906,70.31298828125,63.038089752197266,62.52836227416992,62.3907356262207,70.19415283203125,63.458,61.749,56.003857
2014-08-25,68.54477,63.93768310546875,63.75459289550781,68.41740417480469,69.94157409667969,71.34062957763672,64.3474349975586,64.39169311523438,64.2020034790039,69.10273742675781,63.481,61.866,57.31343
2014-08-26,70.101616,66.57547760009766,66.52310180664062,69.86597442626953,70.42566680908203,70.5282211303711,66.93905639648438,63.71361541748047,63.532920837402344,70.4245376586914,63.33,62.048,58.018997
2014-08-27,69.56859,66.79157257080078,66.80708312988281,69.30191040039062,70.01143646240234,71.11750793457031,67.27528381347656,64.00177764892578,63.81934356689453,69.85011291503906,62.931,62.246,58.120426
2014-08-28,71.16372,66.25743103027344,66.35880279541016,70.96874237060547,70.94248962402344,71.57777404785156,66.61953735351562,63.3945198059082,63.166656494140625,71.36970520019531,62.284,62.319,57.477142
2014-08-29,70.10286,66.98152923583984,67.07311248779297,69.93180847167969,70.94237518310547,71.69274139404297,67.09539794921875,62.72152328491211,62.506126403808594,70.3675765991211,61.483,62.236,56.09943
2014-08-30,68.747856,66.06379699707031,66.13545227050781,68.57003784179688,69.7027587890625,69.93983459472656,66.22623443603516,60.51975631713867,60.329200744628906,68.97211456298828,60.758,62.018,54.680717
2014-08-31,64.7406,62.591983795166016,62.89067459106445,64.59454345703125,65.66244506835938,66.70104217529297,62.5940055847168,59.74796676635742,59.52285385131836,65.17030334472656,60.297,61.639,53.22114
2014-09-01,62.157757,58.00605773925781,58.45836639404297,62.10649108886719,62.52144241333008,63.180503845214844,58.21320724487305,57.241180419921875,57.063194274902344,63.000606536865234,60.238,61.028,51.839
2014-09-02,58.62986,54.76611328125,55.40657424926758,58.55355453491211,58.737449645996094,60.446434020996094,55.3240966796875,55.831809997558594,55.700096130371094,59.65932846069336,60.62,60.53,50.880146
2014-09-03,57.868786,54.54462814331055,55.049766540527344,57.795536041259766,58.415611267089844,59.797115325927734,55.286949157714844,54.433197021484375,54.32250213623047,58.72154998779297,61.309,60.421,50.34457
2014-09-04,58.883007,56.303672790527344,56.76346206665039,58.73638153076172,60.29207992553711,60.8072509765625,57.17328643798828,58.830387115478516,58.794593811035156,60.1206169128418,62.13,60.431,50.373
2014-09-05,64.287056,60.2212028503418,60.329830169677734,64.20023345947266,65.17044830322266,66.00379180908203,61.05146789550781,60.98040771484375,60.81430435180664,65.19696044921875,62.941,60.224,50.965286
2014-09-06,61.651775,59.376163482666016,59.65362548828125,61.588592529296875,63.358741760253906,65.76949310302734,60.0790901184082,61.75523376464844,61.625274658203125,62.808677673339844,63.602,59.947,51.700573
2014-09-07,62.69797,60.23894119262695,60.30097961425781,62.60789489746094,64.35945892333984,63.77544021606445,60.81631088256836,61.017051696777344,60.906280517578125,63.087432861328125,63.975,59.863,52.57857
2014-09-08,61.30906,59.78325653076172,59.84516525268555,61.223358154296875,63.58433532714844,63.399349212646484,60.21575927734375,61.88777160644531,61.66694641113281,61.96056365966797,64.005,59.954,53.481144
2014-09-09,65.8471,60.42564392089844,60.35202407836914,65.75717163085938,65.99111938476562,66.18984985351562,60.73625183105469,62.456871032714844,62.18791198730469,66.36876678466797,63.768,60.15,54.408283
2014-09-10,65.10894,60.8739128112793,60.89613723754883,65.02218627929688,65.37965393066406,67.24340057373047,61.35422134399414,64.0500717163086,63.861854553222656,65.6796875,63.339,60.33,53.836857
2014-09-11,68.04518,62.7149543762207,62.910072326660156,67.91303253173828,66.54948425292969,67.84062194824219,63.280460357666016,64.0275650024414,63.94914245605469,68.26130676269531,62.817,60.418,53.57486
2014-09-12,66.247795,63.626827239990234,64.16014099121094,65.95842742919922,65.62212371826172,67.6148681640625,64.28671264648438,63.814334869384766,63.76369094848633,66.64993286132812,62.416,60.378,53.622288
2014-09-13,65.34226,62.37480926513672,63.02314376831055,64.9434814453125,65.5739974975586,66.89949798583984,62.9740104675293,61.51413345336914,61.45915603637695,66.04346466064453,62.351,59.791,53.95457
2014-09-14,58.548653,58.705989837646484,59.55982971191406,58.16970443725586,59.075557708740234,61.295005798339844,59.538761138916016,58.40088653564453,58.348751068115234,59.43819808959961,62.748,59.012,54.571857
2014-09-15,59.68198,59.41362762451172,60.102012634277344,59.36555480957031,60.10438919067383,60.712646484375,60.37661361694336,57.8961181640625,57.82768630981445,60.481197357177734,63.55,58.879,55.474003
2014-09-16,56.85703,56.386268615722656,57.2058219909668,56.637996673583984,58.559326171875,60.113243103027344,57.33693313598633,58.63695526123047,58.66246795654297,58.02451705932617,64.522,59.03,56.101856
2014-09-17,64.44908,59.39776611328125,60.02732467651367,64.33824157714844,64.82371520996094,65.31411743164062,60.19498825073242,61.28943634033203,61.250946044921875,65.596435546875,65.463,59.23,57.97857
2014-09-18,62.149155,60.983463287353516,61.70842742919922,61.983436584472656,64.15426635742188,66.05989074707031,61.62018966674805,61.65786361694336,61.572265625,63.08931350708008,66.235,59.474,59.296
2014-09-19,66.056145,64.76628875732422,65.24200439453125,65.91598510742188,66.23621368408203,67.01428985595703,65.07720184326172,62.149147033691406,61.97907638549805,66.42493438720703,66.782,59.535,60.054283
2014-09-20,61.866116,62.53329086303711,63.26231002807617,61.65213394165039,63.89646911621094,65.45211029052734,63.043113708496094,61.60849380493164,61.36134719848633,62.74010467529297,67.087,59.506,60.253426
2014-09-21,63.493195,62.71742630004883,63.15433120727539,63.2321891784668,65.05506896972656,65.09574890136719,63.1074104309082,62.524497985839844,62.19477844238281,64.30339813232422,67.221,59.62,59.89343
2014-09-22,61.010677,62.00373077392578,62.5876579284668,60.79579544067383,62.97444152832031,64.49786376953125,62.271942138671875,61.887550354003906,61.65499496459961,61.788089752197266,67.311,59.809,58.974144
2014-09-23,66.052414,65.46073913574219,65.91411590576172,65.95513916015625,65.96296691894531,67.37118530273438,65.37552642822266,63.99087142944336,63.780677795410156,66.45083618164062,67.389,59.912,58.054855
2014-09-24,62.57195,63.962974548339844,64.60470581054688,62.49915313720703,64.6589584350586,65.7840805053711,64.18611145019531,64.89878845214844,64.69493865966797,63.28498840332031,67.418,59.944,57.135567
2014-09-25,65.127914,66.4968490600586,66.98342895507812,64.9083023071289,67.33326721191406,65.70552062988281,66.71415710449219,67.22990417480469,66.99275207519531,65.69572448730469,67.353,60.014,56.216427
2014-09-26,63.339085,65.13896942138672,65.96497344970703,62.984825134277344,64.55862426757812,65.00884246826172,65.72727966308594,66.61712646484375,66.35981750488281,63.942256927490234,67.086,60.092,55.297142
2014-09-27,67.037,67.04083251953125,67.8338394165039,66.69134521484375,66.2375259399414,67.30355834960938,67.6207046508789,67.7872085571289,67.50010681152344,67.49813079833984,66.503,60.159,54.602142
2014-09-28,64.94695,66.94712829589844,67.7557373046875,64.55393981933594,64.60671997070312,67.10259246826172,67.74576568603516,66.83402252197266,66.65380859375,65.91268157958984,65.651,60.111,54.131428
2014-09-29,65.17071,67.29313659667969,67.91741180419922,64.9342041015625,67.39012145996094,67.746337890625,67.57672119140625,64.44355773925781,64.27876281738281,66.20907592773438,64.709,60.012,53.885143
2014-09-30,62.0164,64.26677703857422,65.14448547363281,61.911190032958984,64.16831970214844,64.57161712646484,64.79485321044922,62.777366638183594,62.72853088378906,62.950538635253906,63.969,59.975,53.863144
2014-10-01,63.606922,64.29611206054688,64.82247924804688,63.645965576171875,64.25523376464844,64.36707305908203,64.52415466308594,62.94425964355469,62.8015022277832,64.22661590576172,63.721,59.804,54.06543
2014-10-02,58.138283,59.445953369140625,60.27707290649414,58.16801452636719,59.10674285888672,60.52140426635742,59.82334518432617,59.42644500732422,59.2641487121582,59.161865234375,64.158,59.629,54.492
2014-10-03,58.412453,59.255226135253906,59.812232971191406,58.25226593017578,60.45406723022461,60.781978607177734,59.72468948364258,60.15257263183594,59.921356201171875,59.46459197998047,65.16,59.636,55.14286
