,rmse_arr,pear_arr,mielke_arr
0,8.900387839106982,0.3856442724695144,0.3656497736451435
1,8.480973958526496,0.2625922378266021,0.2582562591699473
2,9.00590741263115,0.10300053188533356,0.09821571656468497
3,9.333655408689193,0.379279703356179,0.3461414770503147
4,9.890950603146232,0.11139180212950703,0.10618322070774877
5,8.278565874614161,0.3881693054800426,0.22466912377513337
6,8.579428042042913,0.2883135314530175,0.285634343062768
7,9.648295269518973,0.026592820899680628,0.023391380380684
8,8.829097905912743,0.26401290178279213,0.26217167317480206
9,8.800031771404726,0.38503651960403007,0.36283755524107053
10,0.0,1.0,1.0
