,rmse_arr,pear_arr,mielke_arr
0,9.567998763680777,0.4082974238505831,0.33643390526691885
1,8.787622543476193,0.28633590072508786,0.28174474622398715
2,8.906140901451206,0.2566145854002838,0.2541949461023698
3,8.687562862660466,0.3626532586265192,0.3459308490999101
4,9.955302463177468,0.20412508521788436,0.20164040515260673
5,8.603489242366045,0.3828645438230866,0.36464415443985887
6,8.250132889369036,0.32393618157905557,0.3207726225280044
7,9.644759486759687,0.277945953358544,0.2618497534956775
8,9.62806235127746,0.29749633704260947,0.2869801082872411
9,8.337078145854555,0.3864650120914648,0.37041707760610576
10,0.0,1.0,1.0
