Datetime,p15b8k2,p16b8k4,p17b8k6,p18b8k8,p19b8k10,p20b8k12,obs
2015-01-20,10.053567,9.775203704833984,11.396834373474121,17.24300193786621,18.927295684814453,18.867290496826172,-6.275
2015-01-21,9.2607,9.775203704833984,10.859416961669922,15.165366172790527,16.60466766357422,17.556489944458008,-6.21875
2015-01-22,7.4249663,6.5517096519470215,6.984548091888428,8.957253456115723,13.195021629333496,13.439091682434082,-6.1625004
2015-01-23,5.450197,7.545009613037109,6.968632221221924,9.136439323425293,11.040520668029785,10.586627006530762,-6.1062503
2015-01-24,6.0088797,6.439477443695068,8.429544448852539,7.559268951416016,11.581215858459473,10.1917724609375,-6.0499997
2015-01-25,2.679467,7.800754070281982,7.965485095977783,6.023747444152832,9.507899284362793,7.711747169494629,-5.936667
2015-01-26,3.8278155,4.367642402648926,3.7719979286193848,2.07543683052063,5.942467212677002,7.36171817779541,-5.8233333
2015-01-27,3.4008658,6.674572467803955,3.2207157611846924,1.3759487867355347,1.1367847919464111,1.3367552757263184,-5.71
2015-01-28,2.3253965,1.03449547290802,3.001551866531372,-1.66452956199646,2.300708055496216,4.490765571594238,-5.5966663
2015-01-29,2.07021,4.859017848968506,5.198252201080322,-2.0013608932495117,-0.37171024084091187,-1.4888513088226318,-5.483333
2015-01-30,0.08320588,1.7579914331436157,1.772141456604004,0.12354904413223267,-0.5645281672477722,4.564699172973633,-5.37
2015-01-31,-1.5215628,4.347002983093262,1.4163209199905396,-1.2094714641571045,-4.343616962432861,-2.334707736968994,-5.2566667
2015-02-01,-0.123573124,3.134774684906006,1.1556074619293213,-4.827143669128418,1.9246855974197388,-1.618114709854126,-5.1433334
2015-02-02,2.8365197,6.362115859985352,3.4589650630950928,-2.2666261196136475,1.3022946119308472,-7.83676815032959,-5.0299997
2015-02-03,4.9186645,4.962764263153076,5.031383991241455,-0.6992403864860535,-2.751906394958496,-1.5276594161987305,-5.3380003
2015-02-04,5.5851383,7.305541515350342,7.397077560424805,0.37253832817077637,-3.8493242263793945,-1.8260815143585205,-5.646
2015-02-05,1.7715027,3.6989450454711914,4.5786824226379395,-5.601490497589111,-0.6971654295921326,-1.2168381214141846,-5.9540005
2015-02-06,3.48075,4.406415939331055,3.8956334590911865,0.29780179262161255,-0.07709342241287231,-2.7670841217041016,-6.262
2015-02-07,5.088376,3.420184373855591,6.573541164398193,0.5648180246353149,0.8439338803291321,0.18901664018630981,-6.5699997
2015-02-08,12.403394,1.7705869674682617,2.437774181365967,-4.2172746658325195,-1.0212883949279785,0.3375701308250427,-6.8779993
2015-02-09,8.835564,-3.2951784133911133,1.7394603490829468,-5.092522621154785,-0.72538822889328,-0.5877522826194763,-7.186
2015-02-10,-3.585918,-19.311233520507812,-8.149640083312988,-3.6301193237304688,-2.5849761962890625,2.131586790084839,-7.4940004
2015-02-11,-8.76749,-19.45234489440918,-7.58759880065918,-4.399946689605713,-6.564241409301758,-3.101017475128174,-7.802
2015-02-12,-26.150442,-28.77640724182129,-19.206157684326172,-5.782425403594971,-6.683157444000244,-3.3842949867248535,-8.110001
2015-02-13,-21.309288,-21.666847229003906,-19.038827896118164,-2.633479356765747,-4.589498996734619,-10.954843521118164,-8.418
2015-02-14,-22.415854,-24.895381927490234,-29.935211181640625,-3.869626522064209,-0.873426616191864,-4.410326957702637,-8.726
2015-02-15,-12.556447,-15.893710136413574,-15.6222562789917,-9.0045747756958,-3.0082764625549316,-14.227717399597168,-9.034
2015-02-16,-15.456521,-24.556283950805664,-30.456527709960938,-8.330625534057617,-6.7252960205078125,-9.275575637817383,-9.342
2015-02-17,-14.519656,-25.49052619934082,-30.03265380859375,-8.968140602111816,-16.07835578918457,-11.933161735534668,-9.65
2015-02-18,-26.031078,-25.35261344909668,-30.567411422729492,-11.893257141113281,-19.10780906677246,-14.730019569396973,-8.2175
2015-02-19,-22.984745,-21.147876739501953,-24.174680709838867,-15.844372749328613,-23.27752113342285,-17.615793228149414,-6.785001
2015-02-20,-24.44314,-26.341341018676758,-29.10409164428711,-6.184168815612793,-17.790037155151367,-16.64162826538086,-5.3525004
2015-02-21,-12.464269,-11.888400077819824,-14.59857177734375,-5.339437961578369,-13.547338485717773,-16.64162826538086,-3.92
2015-02-22,-15.116412,-12.063197135925293,-13.718761444091797,-7.029071807861328,-3.0429134368896484,-18.337894439697266,-2.4875
2015-02-23,-10.2016325,-10.286741256713867,-11.561138153076172,-6.790925025939941,-2.999927043914795,-14.624616622924805,-1.0550001
2015-02-24,-2.778633,0.09921890497207642,-1.2238261699676514,-6.079690456390381,-7.925261497497559,-12.295023918151855,0.3775
2015-02-25,1.2616541,5.320175647735596,4.081301212310791,-4.3215532302856445,-8.372257232666016,-8.728768348693848,1.81
2015-02-26,3.0169115,6.494227886199951,5.526830196380615,-2.097883701324463,-7.265134811401367,-4.2001051902771,-3.75
2015-02-27,6.312025,7.639928817749023,6.609323501586914,1.663840889930725,-3.7914443016052246,0.7578702569007874,-2.147143
2015-02-28,11.751029,7.679161548614502,8.051594734191895,5.292476654052734,3.3996403217315674,6.530859470367432,-0.54428583
2015-03-01,12.106605,7.679161548614502,8.051594734191895,2.5970118045806885,5.698644161224365,10.185991287231445,1.0585715
2015-03-02,7.4702353,2.6738693714141846,6.01311731338501,16.202781677246094,14.419983863830566,15.79094123840332,2.6614285
2015-03-03,5.8706727,2.3062121868133545,6.01311731338501,14.13393783569336,13.071837425231934,14.328910827636719,4.2642856
