Datetime,ann1,ann2,ann3,ann4,ann5,ann6,ann7,ann8,ann9,ann10,spads,shorefor,obs
2015-01-06,66.00283,67.38517761230469,65.79496002197266,65.47882080078125,66.77063751220703,65.54532623291016,65.96466827392578,67.49058532714844,65.0698471069336,66.05902099609375,68.308,62.962,64.35043
2015-01-07,64.88424,67.79808044433594,66.30359649658203,63.78540802001953,66.3746566772461,65.39920043945312,66.43981170654297,67.76544952392578,64.70906829833984,65.20018005371094,68.174,62.949,64.62686
2015-01-08,65.312546,66.86165618896484,65.78355407714844,64.22271728515625,67.12075805664062,65.08889770507812,65.97488403320312,67.29652404785156,63.604610443115234,65.64058685302734,68.05,62.921,64.87
2015-01-09,63.901623,66.02598571777344,65.58548736572266,63.11497497558594,66.50862121582031,64.72090911865234,64.98511505126953,66.95637512207031,62.59527587890625,64.68345642089844,68.005,62.834,65.05072
2015-01-10,63.96891,65.30892944335938,65.06538391113281,63.599552154541016,66.03667449951172,65.01329040527344,63.800315856933594,66.61473083496094,62.648563385009766,64.61087036132812,68.081,62.762,65.45058
2015-01-11,63.783707,65.79572296142578,65.2394027709961,63.18812942504883,65.91893005371094,64.72523498535156,63.836944580078125,66.83650207519531,63.19206237792969,64.4665298461914,68.223,62.758,65.51015
2015-01-12,64.497826,66.68315124511719,65.35954284667969,63.841896057128906,65.9090347290039,64.82820129394531,64.61347961425781,66.95059967041016,64.1059341430664,64.83847045898438,68.287,62.811,65.02857
2015-01-13,64.67295,67.86302185058594,66.14710998535156,64.71556854248047,66.69940185546875,65.43609619140625,66.02577209472656,67.886962890625,65.48005676269531,65.27894592285156,68.159,62.955,64.416
2015-01-14,65.91408,67.699951171875,66.02657318115234,65.0303955078125,66.4097900390625,65.72765350341797,66.08086395263672,67.5953140258789,66.04590606689453,66.11798095703125,67.879,63.134,63.56914
2015-01-15,64.658966,67.4183120727539,65.99412536621094,64.03463745117188,65.5224838256836,65.7055435180664,66.17259979248047,67.10271453857422,65.62274932861328,65.40460968017578,67.553,63.211,62.510143
2015-01-16,63.714214,65.56385040283203,65.05047607421875,62.72371292114258,63.97614669799805,63.85877227783203,63.75836944580078,65.66281127929688,63.6320915222168,64.23185729980469,67.274,63.119,61.628
2015-01-17,62.027874,64.55900573730469,64.46534729003906,61.65765380859375,63.623863220214844,62.600830078125,63.02178192138672,64.41273498535156,62.32939147949219,63.06975555419922,67.127,62.993,60.884144
2015-01-18,61.89629,63.969730377197266,64.0999755859375,61.37557601928711,62.90411376953125,62.0955924987793,62.37410354614258,63.704280853271484,61.72397232055664,62.70289611816406,67.153,62.923,60.78357
2015-01-19,61.846775,64.7649154663086,64.5848388671875,62.3555908203125,64.26618957519531,62.80055618286133,63.31145477294922,64.2774658203125,62.59260177612305,63.18498229980469,67.29,62.921,60.799572
2015-01-20,63.710716,66.49124145507812,65.32843017578125,63.41396713256836,65.15071868896484,64.15812683105469,65.47551727294922,65.19977569580078,63.68159484863281,64.94364929199219,67.419,62.989,60.708286
2015-01-21,64.74989,66.84812927246094,65.69530487060547,63.855323791503906,65.07630157470703,65.80518341064453,65.97869110107422,65.2808609008789,64.85891723632812,66.10012817382812,67.405,63.151,60.878
2015-01-22,65.86439,68.43148803710938,66.46746063232422,63.87385940551758,66.42127227783203,67.49331665039062,67.61082458496094,65.99628448486328,68.30207061767578,67.3787841796875,67.165,63.344,61.628998
2015-01-23,66.30298,69.36730194091797,67.31098937988281,64.47254180908203,66.51129913330078,68.29951477050781,68.86727142333984,66.8433609008789,68.64105224609375,67.74600219726562,66.688,63.408,61.31672
2015-01-24,67.15225,69.26852416992188,67.40977478027344,64.88813018798828,66.4981689453125,68.38465118408203,68.6142349243164,67.11260223388672,67.58050537109375,68.00181579589844,66.037,63.407,60.782288
2015-01-25,67.595245,69.13882446289062,67.52998352050781,64.90142059326172,66.6474838256836,68.22028350830078,68.48534393310547,67.89139556884766,67.15839385986328,68.5062484741211,65.288,63.403,59.645283
2015-01-26,68.175446,69.93640899658203,67.70980834960938,66.204345703125,67.9555435180664,68.88873291015625,69.08187103271484,68.59376525878906,67.95442199707031,69.05973815917969,64.557,63.381,58.86186
2015-01-27,68.58367,70.11695861816406,67.6838607788086,66.3802719116211,68.45931243896484,69.1456527709961,69.19769287109375,68.68511962890625,68.17537689208984,69.36656951904297,64.0,63.369,58.253716
2015-01-28,67.565796,69.23487091064453,66.98451232910156,65.88164520263672,67.97183990478516,67.98790740966797,68.28514862060547,67.7048568725586,67.82921600341797,68.27485656738281,63.768,63.276,57.74257
2015-01-29,64.91661,66.28704071044922,65.1882095336914,63.86838150024414,65.22176361083984,65.58683013916016,65.45732116699219,64.96708679199219,65.64309692382812,66.0779800415039,63.966,63.038,56.98614
2015-01-30,63.544395,65.67654418945312,64.31566619873047,63.291221618652344,65.49141693115234,65.02641296386719,65.1998062133789,63.75897979736328,65.4989242553711,64.82221984863281,64.572,62.851,57.269
2015-01-31,63.30897,65.93311309814453,64.44471740722656,63.67467498779297,65.10587310791016,65.6268310546875,65.21235656738281,63.86146545410156,65.45281982421875,64.92900085449219,65.469,62.807,57.659573
2015-02-01,64.76821,67.93238830566406,65.92613983154297,64.7205581665039,67.4637451171875,66.95708465576172,66.942138671875,66.20121002197266,67.0250244140625,67.1141128540039,66.489,62.807,59.14157
2015-02-02,66.407364,69.24893951416016,67.11753845214844,65.88029479980469,68.25361633300781,67.77360534667969,68.1360092163086,68.02530670166016,67.75971221923828,68.51284790039062,67.461,62.814,60.498287
2015-02-03,67.41753,69.5649185180664,67.4975814819336,66.71112823486328,69.00584411621094,68.90064239501953,68.52511596679688,68.55348205566406,67.66680908203125,69.30088806152344,68.278,62.79,61.729004
2015-02-04,67.4499,69.9838638305664,67.6291275024414,66.75603485107422,69.09680938720703,68.40055847167969,69.01346588134766,68.73486328125,67.82361602783203,69.17288208007812,68.912,62.809,63.094284
2015-02-05,68.13784,70.81410217285156,67.88141632080078,66.93689727783203,69.36958312988281,69.59508514404297,69.88091278076172,68.91551971435547,68.94278717041016,69.61504364013672,69.365,62.891,64.223854
