Datetime,p57b8k2,p59b8k4,p61b8k6,p63b8k8,p65b8k10,p67b8k12,obs
2015-02-19,3.315474,2.3946847915649414,2.2538187503814697,-0.2881847023963928,-0.9239098429679871,-1.312601089477539,-6.785001
2015-02-20,3.3998885,0.7283520698547363,1.6550047397613525,-0.97725909948349,-2.301295280456543,-1.517775058746338,-5.3525004
2015-02-21,1.4739448,0.2021363377571106,0.8630332946777344,-0.09851008653640747,0.14921671152114868,0.8944516181945801,-3.92
2015-02-22,2.3018093,-0.7899250388145447,0.3213932514190674,-1.2244880199432373,-0.9645354151725769,-2.702458381652832,-2.4875
2015-02-23,-0.87682,-0.21498697996139526,-0.5348076224327087,-2.262679100036621,1.1926625967025757,0.24491184949874878,-1.0550001
2015-02-24,-0.5285917,0.7409572005271912,-1.7063581943511963,-1.1549186706542969,1.1473270654678345,1.6392039060592651,0.3775
2015-02-25,-0.41367048,-0.8607253432273865,-2.967439651489258,-2.1345810890197754,-0.18437808752059937,1.998392939567566,1.81
2015-02-26,-0.3169741,-0.7211923003196716,-1.9567575454711914,-3.3157553672790527,-1.5302319526672363,-1.4555323123931885,-3.75
2015-02-27,-2.4159613,-0.275892436504364,-2.8785247802734375,-5.010330677032471,-1.1511504650115967,-0.6788340210914612,-2.147143
2015-02-28,-2.3384588,-0.3543328642845154,-3.7578678131103516,-4.208016872406006,-0.4000421166419983,0.11253827810287476,-0.54428583
2015-03-01,-2.9185996,2.07714581489563,-2.8059287071228027,-3.251291275024414,-1.2083916664123535,0.26930540800094604,1.0585715
2015-03-02,0.7682421,2.816828727722168,-0.8267437815666199,-2.1091880798339844,-2.820338249206543,-1.4583806991577148,2.6614285
2015-03-03,0.8439109,-0.7918667197227478,-2.573406457901001,-1.2675879001617432,1.420583724975586,-0.9252771735191345,4.2642856
2015-03-04,-1.0035746,-2.6884117126464844,-4.801013469696045,-2.857429027557373,0.8359026312828064,-1.0213754177093506,5.8671427
2015-03-05,-4.6141877,-4.041445732116699,-3.7964959144592285,-5.241066932678223,1.0950762033462524,1.3384724855422974,7.47
2015-03-06,-1.3708477,-3.18953800201416,-2.3998124599456787,-1.3160419464111328,1.8776365518569946,1.2465248107910156,8.7
2015-03-07,2.445184,-1.505716323852539,-1.0451066493988037,0.6314622759819031,6.9562177658081055,6.069501876831055,7.3228574
2015-03-08,0.0422619,0.18074995279312134,-0.12659138441085815,1.5736072063446045,7.324653148651123,6.349381923675537,5.945714
2015-03-09,0.40630388,-0.9988088011741638,0.8750892877578735,3.602653741836548,8.577983856201172,10.409489631652832,4.5685716
2015-03-10,1.7843717,0.2547319531440735,3.3966927528381348,5.304523468017578,9.21649169921875,10.376029968261719,3.1914284
2015-03-11,2.4406128,0.040407001972198486,3.053617477416992,2.867420196533203,9.257706642150879,7.485499382019043,1.8142856
2015-03-12,3.8744347,0.28167086839675903,3.6449849605560303,4.1202392578125,8.626128196716309,6.644340991973877,0.43714285
2015-03-13,6.3132596,4.606318950653076,5.06638240814209,7.351056098937988,11.350227355957031,14.227996826171875,-0.94
2015-03-14,8.048372,7.948404312133789,5.639347076416016,9.68820858001709,13.496769905090332,13.712089538574219,1.242
2015-03-15,7.0435705,5.936212539672852,7.064653396606445,8.155400276184082,12.826852798461914,11.799656867980957,3.424
2015-03-16,5.8011146,6.135608196258545,6.921399116516113,8.720381736755371,10.531357765197754,8.580153465270996,5.606
2015-03-17,7.268786,6.608795642852783,6.608617782592773,7.923757553100586,11.333172798156738,12.446064949035645,7.788
2015-03-18,5.3950505,7.26758337020874,6.564802646636963,7.629645347595215,11.40982723236084,12.760848045349121,9.97
2015-03-19,8.500043,5.474786758422852,6.580112457275391,7.762497425079346,13.805445671081543,13.099679946899414,10.65
2015-03-20,4.816774,4.626727104187012,4.909251689910889,6.7193098068237305,13.03937816619873,12.528311729431152,11.33
2015-03-21,4.103825,5.015347480773926,5.685285568237305,8.179862022399902,15.935433387756348,15.80773639678955,12.01
2015-03-22,5.9625373,6.966372489929199,4.888632297515869,10.445840835571289,14.94976806640625,15.842854499816895,12.69
2015-03-23,8.803224,6.236137866973877,7.450395584106445,8.483887672424316,11.289894104003906,9.84174633026123,9.364285
2015-03-24,6.6638656,5.077971935272217,7.456116199493408,8.716584205627441,8.6824369430542,9.658803939819336,6.0385714
2015-03-25,6.0074787,4.292752265930176,6.336831092834473,8.193589210510254,10.24195384979248,9.44321346282959,2.7128572
2015-03-26,4.247894,4.853543758392334,8.335336685180664,10.051225662231445,9.410211563110352,10.040953636169434,-0.61285704
2015-03-27,8.422244,7.649077892303467,10.09510326385498,11.564215660095215,11.162117004394531,12.307961463928223,-3.9385715
2015-03-28,8.83101,8.583853721618652,11.222078323364258,14.057150840759277,11.170265197753906,12.367226600646973,-7.264286
2015-03-29,10.027093,10.806785583496094,13.14553165435791,16.42134666442871,16.689428329467773,16.937297821044922,-10.59
2015-03-30,9.759697,12.104007720947266,12.908716201782227,17.954025268554688,16.765945434570312,17.19794464111328,-15.360002
2015-03-31,11.500532,12.284581184387207,15.314226150512695,16.602413177490234,18.834442138671875,17.612323760986328,-15.5425005
2015-04-01,12.939278,13.430769920349121,15.729694366455078,16.711156845092773,17.37617301940918,17.262218475341797,-15.725001
2015-04-02,11.228231,14.987863540649414,14.622995376586914,17.2917537689209,19.86467933654785,19.878175735473633,-15.907498
2015-04-03,12.078291,15.300527572631836,15.073088645935059,16.445667266845703,17.352615356445312,18.755735397338867,-16.089998
2015-04-04,12.233199,16.673433303833008,16.408493041992188,17.061681747436523,16.15125274658203,15.77299976348877,-16.2725
2015-04-05,12.040875,15.049593925476074,16.03118896484375,15.82661247253418,13.518563270568848,14.255443572998047,-16.454998
2015-04-06,10.584322,10.899479866027832,12.747076034545898,12.991598129272461,13.182960510253906,13.564836502075195,-16.637499
2015-04-07,10.474113,10.121581077575684,11.976970672607422,11.372564315795898,11.63778018951416,13.217596054077148,-16.819998
2015-04-08,9.415867,12.201123237609863,12.363570213317871,13.09774398803711,10.797200202941895,11.54642105102539,-16.083332
2015-04-09,9.743775,12.542112350463867,12.033205032348633,12.402774810791016,9.95211124420166,11.842944145202637,-15.346665
2015-04-10,9.858982,10.428812980651855,11.580422401428223,11.988059997558594,11.735703468322754,12.920039176940918,-14.61
2015-04-11,10.26956,10.636787414550781,12.034439086914062,11.443289756774902,11.565089225769043,12.565481185913086,-13.873333
2015-04-12,9.70242,10.783662796020508,10.9518461227417,9.597801208496094,7.671115398406982,8.236471176147461,-13.136666
2015-04-13,10.2552185,10.543009757995605,10.570561408996582,9.33946418762207,8.519649505615234,8.164856910705566,-12.400001
2015-04-14,8.03864,8.529462814331055,8.649335861206055,7.786484718322754,8.780774116516113,6.6409454345703125,-11.663334
2015-04-15,7.6513596,7.212831497192383,8.862722396850586,7.473353385925293,7.324870586395264,7.388885974884033,-10.926667
2015-04-16,7.3182645,8.99302864074707,10.068936347961426,9.383687973022461,6.124960899353027,5.7871809005737305,-10.190001
2015-04-17,5.425549,7.657128810882568,8.057781219482422,8.801247596740723,4.7663445472717285,4.777632713317871,-11.082667
2015-04-18,5.843693,8.252941131591797,7.839902400970459,7.828577518463135,5.421621322631836,4.9676618576049805,-11.975333
2015-04-19,5.52139,8.116620063781738,8.155474662780762,7.247989654541016,3.0743110179901123,4.345455169677734,-12.867999
