,rmse_arr,pear_arr,mielke_arr
0,8.344502047246673,0.3730579349727893,0.348041843750291
1,8.416214959978102,0.31583713947301784,0.3130447535643809
2,8.378763351938016,0.30890163416548,0.30639574534161373
3,8.787878598979999,0.3635201232216276,0.3228126031158566
4,10.276363959186787,0.23919644779715832,0.209766877249151
5,11.022363388420814,0.2741000972543194,0.22714837428216827
6,8.518125351255138,0.31061370151485557,0.30949698198252185
7,8.561683426628601,0.31240095562290915,0.306498220404409
8,8.53555723937858,0.3111059863685533,0.3062136459980015
9,8.747726132544368,0.24083797527831213,0.23118489706780443
10,0.0,1.0,1.0
