,rmse_arr,pear_arr,mielke_arr
0,8.800236386678813,0.4943953756220072,0.3874902581327996
1,7.759905479063921,0.47741306405406664,0.47579514641938914
2,8.134073289171948,0.45015187524365013,0.41851422511115577
3,8.383270618490458,0.2661747860424398,0.2561783068178636
4,7.886397911299783,0.39330618120923333,0.38851419734522585
5,8.273611928371153,0.362591696468315,0.3423912642525486
6,7.85569751008874,0.46224310628681764,0.43550301094826527
7,8.767477877701344,0.31387860475523566,0.3029683440692541
8,8.356523118514218,0.3274003510349365,0.3153359340249484
9,8.178565967423928,0.35298776099869816,0.3173757108454178
10,0.0,1.0,1.0
