Datetime,p47b8k2,p49b8k4,p51b8k6,p53b8k8,p55b8k10,p57b8k12,obs
2014-08-09,55.769073,57.187191009521484,55.927223205566406,55.94947814941406,58.20077896118164,59.69918441772461,58.759144
2014-08-10,57.270687,57.068931579589844,59.071197509765625,58.716732025146484,57.53097152709961,59.52500915527344,58.495285
2014-08-11,57.050545,56.56023025512695,56.532752990722656,57.27946472167969,58.929630279541016,60.87131881713867,58.110714
2014-08-12,58.94902,57.472904205322266,60.685997009277344,61.8066291809082,60.331478118896484,63.45713424682617,58.103714
2014-08-13,57.95361,59.271034240722656,58.45182800292969,60.853187561035156,60.405643463134766,60.621456146240234,58.270287
2014-08-14,60.702946,59.032264709472656,64.08358764648438,65.70364379882812,58.540950775146484,62.89873504638672,58.610573
2014-08-15,58.74328,59.60887908935547,61.770484924316406,64.65589904785156,60.64529037475586,61.2191047668457,59.169144
2014-08-16,60.580475,60.59546661376953,63.213260650634766,66.09993743896484,59.551456451416016,63.22538375854492,58.97886
2014-08-17,62.08518,61.61738204956055,62.29518127441406,64.91339111328125,60.871490478515625,61.03371810913086,58.03957
2014-08-18,65.188995,63.20935821533203,64.07274627685547,65.8591079711914,63.17258071899414,62.7608642578125,57.120857
2014-08-19,65.64287,66.9801254272461,67.14884948730469,68.0630874633789,66.33616638183594,64.73959350585938,56.178715
2014-08-20,68.879135,67.61235809326172,68.65642547607422,68.9069595336914,66.83360290527344,66.1458969116211,55.417145
2014-08-21,64.69768,68.3415756225586,67.49605560302734,66.55311584472656,68.74226379394531,68.2945785522461,54.836
2014-08-22,66.44552,66.7685775756836,65.47584533691406,68.55075073242188,65.7901611328125,66.4030990600586,54.38043
2014-08-23,66.63058,66.93295288085938,64.11296081542969,67.77935028076172,68.4071044921875,68.7177505493164,54.769714
2014-08-24,69.72349,69.8696060180664,69.37036895751953,69.08357238769531,70.07364654541016,69.37041473388672,56.003857
2014-08-25,69.36487,70.30308532714844,70.0575180053711,69.70394134521484,70.44534301757812,70.59141540527344,57.313427
2014-08-26,69.67845,69.81588745117188,69.97191619873047,69.84123229980469,70.86502838134766,70.58219146728516,58.019
2014-08-27,68.41412,70.20076751708984,70.65579223632812,69.98654174804688,71.2193603515625,70.78328704833984,58.12043
2014-08-28,68.84059,69.66958618164062,70.0608139038086,70.75355529785156,70.15440368652344,69.85108947753906,57.477142
2014-08-29,68.3353,70.83683013916016,70.36779022216797,70.11000061035156,70.928955078125,70.46527099609375,56.09943
2014-08-30,66.21493,68.56009674072266,68.13646697998047,70.32290649414062,67.97794342041016,68.99165344238281,54.680714
2014-08-31,62.927784,65.72029113769531,65.1073226928711,65.97614288330078,66.19438934326172,65.48896026611328,53.22114
2014-09-01,61.77122,61.57128143310547,63.47978591918945,61.34868240356445,61.648738861083984,61.189170837402344,51.839
2014-09-02,58.347942,61.80854415893555,62.55841827392578,57.0298957824707,61.33537292480469,60.044219970703125,50.880142
2014-09-03,62.83761,61.03662872314453,61.948341369628906,60.46942901611328,59.73656463623047,61.67123031616211,50.34457
2014-09-04,63.354862,61.005672454833984,61.90585708618164,62.47834777832031,60.886234283447266,62.69886016845703,50.373
2014-09-05,64.86745,63.6506462097168,63.8694953918457,62.54291534423828,63.32843780517578,63.0560417175293,50.965286
2014-09-06,61.558773,63.60026931762695,63.70515823364258,63.1572265625,62.336509704589844,62.6486930847168,51.700573
2014-09-07,62.098755,61.963523864746094,60.02894592285156,59.52011489868164,62.03438186645508,62.82661437988281,52.57857
2014-09-08,61.04981,63.36415100097656,60.03878402709961,63.3497200012207,63.46961212158203,62.6157341003418,53.481144
2014-09-09,63.42103,64.81217193603516,63.537322998046875,64.61474609375,64.18924713134766,64.67113494873047,54.408287
2014-09-10,64.15258,64.67757415771484,63.46917724609375,63.86247253417969,64.61443328857422,64.80475616455078,53.836857
2014-09-11,65.610855,64.70941162109375,65.75867462158203,65.01679229736328,64.06552124023438,63.03340148925781,53.57486
2014-09-12,63.89085,65.89774322509766,65.99949645996094,65.20370483398438,65.00531768798828,63.469093322753906,53.622284
2014-09-13,63.340122,64.31192016601562,65.2874526977539,65.12238311767578,64.38578796386719,59.776004791259766,53.95457
2014-09-14,59.106335,59.474124908447266,59.57673263549805,58.915199279785156,59.55760955810547,59.00242233276367,54.571857
2014-09-15,58.49355,57.303245544433594,58.803287506103516,60.079654693603516,56.36563491821289,55.65718078613281,55.474
2014-09-16,59.821198,59.042198181152344,57.502159118652344,59.824588775634766,59.061161041259766,59.505126953125,56.101856
2014-09-17,61.40488,60.0379753112793,60.68856430053711,60.625972747802734,59.992122650146484,59.451377868652344,57.978573
2014-09-18,62.45133,63.404869079589844,63.90544891357422,62.16642761230469,61.75358200073242,62.6231575012207,59.296
2014-09-19,65.646706,63.878326416015625,63.995235443115234,62.134033203125,63.67343521118164,62.812042236328125,60.054287
2014-09-20,62.169456,64.5507583618164,63.54417419433594,60.79310607910156,62.83196258544922,63.20805740356445,60.25343
2014-09-21,63.126137,61.15966796875,60.97389602661133,62.63218307495117,60.673580169677734,61.45856475830078,59.89343
2014-09-22,63.336502,62.427711486816406,61.91603469848633,62.640506744384766,62.53229522705078,61.99284744262695,58.974144
2014-09-23,64.17686,63.13338851928711,62.48343276977539,63.3039665222168,62.12533187866211,62.950584411621094,58.05486
2014-09-24,62.4669,64.48988342285156,63.00099563598633,63.94609069824219,61.168609619140625,60.591365814208984,57.13557
2014-09-25,65.53428,64.1093978881836,65.10977935791016,65.28778076171875,62.902217864990234,64.30711364746094,56.21643
2014-09-26,64.271614,65.28031158447266,65.80057525634766,64.75206756591797,63.71860122680664,63.60622787475586,55.297142
2014-09-27,67.59507,63.52823257446289,65.84525299072266,63.740169525146484,63.235931396484375,63.36394119262695,54.602142
2014-09-28,64.27144,65.38038635253906,66.12129211425781,63.8862419128418,63.955894470214844,63.08545684814453,54.131428
2014-09-29,64.31719,65.37760162353516,66.40292358398438,62.820899963378906,64.86473083496094,63.63528060913086,53.885143
2014-09-30,60.576027,62.010066986083984,61.57513427734375,62.429969787597656,59.9963493347168,58.715110778808594,53.863144
2014-10-01,61.271984,61.351375579833984,61.81653594970703,61.935115814208984,60.96633529663086,60.61009979248047,54.06543
2014-10-02,56.69861,57.35076904296875,58.74052047729492,57.90970230102539,56.97739028930664,56.36140060424805,54.492
2014-10-03,57.934658,56.333099365234375,57.697513580322266,58.12805938720703,56.090553283691406,56.36310958862305,55.142857
2014-10-04,59.108772,58.51491928100586,58.364349365234375,61.09682846069336,57.94773864746094,58.87942123413086,55.793713
2014-10-05,63.928246,63.84986877441406,62.20127487182617,60.72380447387695,61.5852165222168,60.571197509765625,56.444572
2014-10-06,62.49788,64.55013275146484,64.48499298095703,63.058433532714844,62.368858337402344,62.22787094116211,57.284
2014-10-07,64.61772,62.74745559692383,63.13864517211914,62.02161407470703,61.93696212768555,62.212093353271484,57.88814
2014-10-08,63.82069,64.1278305053711,63.38629150390625,64.1657485961914,61.87153625488281,62.29042053222656,58.41943
2014-10-09,65.36506,65.0306625366211,65.69705200195312,64.55889129638672,64.18421173095703,63.02678298950195,58.877716
2014-10-10,65.06606,65.1107177734375,64.89488983154297,64.71052551269531,64.47838592529297,64.1686019897461,59.26314
2014-10-11,67.86683,66.7500991821289,67.81257629394531,66.807861328125,66.1722412109375,66.68856048583984,59.575573
2014-10-12,65.99645,67.36138153076172,67.81644439697266,67.3033676147461,65.87142181396484,66.54725646972656,59.815
2014-10-13,66.6935,65.40748596191406,67.6317138671875,67.49433135986328,65.20991516113281,66.81012725830078,59.793
2014-10-14,65.376335,67.6070556640625,67.22135925292969,66.96399688720703,66.8114242553711,66.61383056640625,59.933285
2014-10-15,64.83186,65.36432647705078,65.59111785888672,66.71416473388672,65.22402954101562,64.87019348144531,60.07343
2014-10-16,63.813717,65.82860565185547,64.53937530517578,67.4426498413086,65.18480682373047,64.37256622314453,60.213573
2014-10-17,65.47685,65.35778045654297,65.38026428222656,66.67539978027344,65.29524993896484,65.31050109863281,60.353714
2014-10-18,64.499054,66.51363372802734,65.82672882080078,66.94781494140625,65.55912780761719,65.6685562133789,60.494
2014-10-19,65.40995,65.55333709716797,65.51544952392578,68.00777435302734,65.0595703125,65.46253967285156,60.634285
2014-10-20,62.591076,66.04074096679688,65.04867553710938,66.11981964111328,65.46299743652344,66.15414428710938,60.77443
2014-10-21,62.69018,62.094871520996094,62.60628128051758,65.45634460449219,62.07954788208008,61.67959976196289,60.91457
2014-10-22,62.971382,61.84196853637695,62.92423629760742,66.07207489013672,62.419002532958984,62.24266052246094,61.054714
2014-10-23,64.99109,64.05546569824219,64.34654235839844,66.66850280761719,64.98019409179688,64.67066955566406,61.19486
2014-10-24,64.6428,65.98605346679688,65.1034164428711,68.55904388427734,66.75391387939453,66.32778930664062,61.335144
2014-10-25,66.1524,67.2323989868164,67.5655288696289,68.36571502685547,67.68624877929688,67.53011322021484,61.475285
2014-10-26,67.81224,69.16259002685547,69.98925018310547,69.85603332519531,68.90262603759766,69.38123321533203,61.61543
2014-10-27,69.7872,69.4985122680664,71.28382873535156,70.34979248046875,69.78568267822266,69.819580078125,61.755573
2014-10-28,70.32823,70.49934387207031,71.71800994873047,70.97856140136719,70.66410827636719,71.2620849609375,61.895714
2014-10-29,70.08234,69.57422637939453,71.78477478027344,70.81320190429688,70.5349349975586,70.1948471069336,62.036
2014-10-30,70.59395,70.81295776367188,72.1982192993164,69.8232421875,70.73255920410156,70.43262481689453,62.176285
2014-10-31,70.74459,69.97769927978516,71.88507843017578,71.1018295288086,70.6085205078125,70.56590270996094,62.31643
2014-11-01,71.21005,71.0443115234375,71.63883972167969,70.37590026855469,71.15861511230469,71.51344299316406,62.45657
2014-11-02,71.06414,70.76233673095703,72.08682250976562,70.4802017211914,71.29358673095703,70.89513397216797,62.596714
2014-11-03,71.20648,71.47949981689453,72.1436767578125,70.91316223144531,71.59626770019531,72.09619140625,62.73686
2014-11-04,70.143295,70.94532775878906,71.03952026367188,69.6105728149414,71.40946197509766,70.9302978515625,62.877144
2014-11-05,71.63309,71.74906158447266,71.69374084472656,70.6026840209961,70.90567779541016,70.96114349365234,63.017284
2014-11-06,71.18779,70.74324035644531,71.28933715820312,71.01664733886719,70.76971435546875,70.54309844970703,63.15743
2014-11-07,70.41315,70.63352966308594,71.33955383300781,70.95889282226562,71.05937957763672,70.94733428955078,63.297573
2014-11-08,70.27234,70.4710464477539,71.28504180908203,71.64027404785156,71.19860076904297,70.20094299316406,63.437714
2014-11-09,70.515625,70.88542175292969,71.43873596191406,71.93729400634766,71.45516967773438,70.63896942138672,63.697857
2014-11-10,71.48962,72.19584655761719,72.96211242675781,72.94679260253906,72.62273406982422,72.21802520751953,64.078
2014-11-11,72.12929,72.93941497802734,73.19705963134766,73.02171325683594,73.28862762451172,73.34356689453125,64.57786
2014-11-12,72.57878,72.7948226928711,73.49005889892578,72.92987823486328,73.59174346923828,73.07720184326172,64.89414
2014-11-13,69.81683,71.05345153808594,71.0570068359375,71.59979248046875,71.73846435546875,71.39714050292969,65.02671
2014-11-14,72.368546,72.07234191894531,72.28351593017578,72.42585754394531,71.80652618408203,71.43486022949219,65.042145
2014-11-15,71.770096,72.07598114013672,72.23625183105469,72.03266906738281,72.36244201660156,71.99868774414062,64.850716
2014-11-16,73.417465,72.5063705444336,73.28142547607422,72.14044952392578,72.48111724853516,72.26417541503906,64.33243
2014-11-17,73.305145,73.44004821777344,74.00152587890625,71.794921875,72.95475006103516,72.89994049072266,63.487144
2014-11-18,73.55381,73.8290786743164,74.36614990234375,71.44835662841797,72.94697570800781,72.80498504638672,62.674286
2014-11-19,73.149345,73.15979766845703,73.53176879882812,71.51519775390625,72.3316879272461,72.31116485595703,62.599285
2014-11-20,72.92603,72.84369659423828,73.76628112792969,71.43497467041016,72.3675308227539,72.71826934814453,62.66343
2014-11-21,73.59972,73.43895721435547,73.69847869873047,71.66011047363281,72.97561645507812,72.41563415527344,62.800144
2014-11-22,72.70742,73.41417694091797,73.78191375732422,71.91893768310547,72.8251724243164,72.70716857910156,62.851856
2014-11-23,72.51781,73.08175659179688,73.45842742919922,72.27265167236328,72.68628692626953,72.4520492553711,62.818573
2014-11-24,72.92688,73.49897766113281,73.83063507080078,72.48625946044922,72.76447296142578,73.46725463867188,63.203144
2014-11-25,72.93085,73.4821548461914,73.81548309326172,72.2603530883789,72.85425567626953,72.98905944824219,63.64614
2014-11-26,72.063805,73.05609130859375,73.42872619628906,72.72859191894531,72.91941833496094,73.2703857421875,63.745716
2014-11-27,72.37677,73.08367919921875,73.37899780273438,72.55561828613281,72.99229431152344,72.62149047851562,64.10057
2014-11-28,71.51993,73.1198959350586,73.15526580810547,73.18726348876953,73.14324951171875,72.6915054321289,64.448715
2014-11-29,72.10318,72.91816711425781,73.0751724243164,73.04094696044922,72.89447021484375,72.81966400146484,65.03743
2014-11-30,72.03034,73.49551391601562,73.25849151611328,73.61737060546875,73.45783233642578,73.73448181152344,65.866714
2014-12-01,72.12645,73.62690734863281,73.39485931396484,73.6461410522461,73.58837127685547,73.43385314941406,66.434
2014-12-02,71.63814,73.1929702758789,72.59229278564453,73.7755355834961,73.379638671875,73.64390563964844,66.73929
2014-12-03,71.3843,73.02539825439453,72.38189697265625,73.7109603881836,73.01939392089844,73.396484375,66.782425
2014-12-04,69.52983,72.11404418945312,71.35979461669922,72.96600341796875,72.25470733642578,72.41714477539062,66.56357
2014-12-05,70.56952,71.95759582519531,71.58979797363281,73.13330841064453,72.16900634765625,72.34590148925781,66.34471
2014-12-06,70.51074,72.45964813232422,71.97721099853516,73.56262969970703,72.60429382324219,72.86286163330078,65.69143
2014-12-07,71.321754,72.87677764892578,72.05319213867188,73.52828979492188,72.55299377441406,72.6948013305664,65.24586
2014-12-08,71.72858,73.1251220703125,72.5762710571289,73.21334838867188,72.87462615966797,73.0564956665039,65.00786
2014-12-09,72.30897,73.25027465820312,72.9037094116211,73.14302062988281,72.96902465820312,73.42037200927734,64.286285
2014-12-10,71.37994,73.09235382080078,72.82718658447266,73.18126678466797,72.73992919921875,73.3199691772461,63.081
2014-12-11,71.45303,72.20111846923828,71.95155334472656,73.054931640625,72.01368713378906,72.04237365722656,61.392
2014-12-12,70.557144,72.01799774169922,71.78375244140625,73.24845886230469,72.09443664550781,72.42974853515625,59.219284
2014-12-13,71.49804,72.77914428710938,72.27210998535156,72.96892547607422,72.49667358398438,72.58954620361328,57.50786
2014-12-14,70.71271,72.53315734863281,72.03292083740234,73.54051208496094,72.50685119628906,72.95051574707031,55.61543
2014-12-15,70.27788,72.55988311767578,71.42459869384766,71.57357025146484,72.70287322998047,72.97879028320312,53.540142
2014-12-16,64.47804,65.3156967163086,64.62894439697266,64.51283264160156,65.40464782714844,64.20941925048828,52.27186
2014-12-17,64.33987,65.22789764404297,64.07472229003906,63.31812286376953,64.55479431152344,64.17020416259766,51.81086
2014-12-18,61.22557,64.34038543701172,62.618709564208984,59.86529541015625,63.57497024536133,61.97116470336914,52.157143
2014-12-19,60.517307,61.97393798828125,63.16737747192383,60.57158279418945,62.8167724609375,61.98747634887695,53.310574
2014-12-20,60.973934,62.16824722290039,62.201358795166016,65.924560546875,62.06868362426758,63.9924201965332,54.760715
2014-12-21,62.383617,64.56781768798828,62.644065856933594,64.47698974609375,65.7786636352539,64.55372619628906,56.507713
2014-12-22,62.78447,65.31610107421875,63.556724548339844,67.61643981933594,65.21471405029297,65.55642700195312,58.241714
2014-12-23,63.844315,65.32723236083984,63.745811462402344,63.407615661621094,66.6688461303711,67.1770248413086,59.664288
2014-12-24,64.33598,65.5995864868164,63.459598541259766,67.5455551147461,66.65989685058594,66.89776611328125,60.775284
2014-12-25,64.118484,65.61751556396484,63.65028762817383,66.30975341796875,64.35472106933594,65.71954345703125,61.574715
2014-12-26,63.30772,63.17169189453125,60.49717330932617,65.126953125,62.82380676269531,63.486690521240234,62.11786
2014-12-27,63.199306,62.56031036376953,61.87558364868164,64.5497055053711,62.48750305175781,61.88027572631836,62.40457
2014-12-28,63.45949,63.57354736328125,62.00844955444336,65.86087036132812,62.4859733581543,61.40810775756836,62.434856
2014-12-29,63.45891,63.556636810302734,63.27109909057617,66.95256042480469,62.30473709106445,62.98455810546875,62.520428
