Datetime,ann1,ann2,ann3,ann4,ann5,ann6,ann7,ann8,ann9,ann10,spads,shorefor,obs
2014-08-09,60.622826,59.31258773803711,59.063438415527344,57.09816360473633,59.01652526855469,64.00396728515625,62.51682662963867,59.04525375366211,60.3420295715332,61.590633392333984,64.416,60.58,58.75914
2014-08-10,59.467503,59.18540954589844,59.116878509521484,56.80009078979492,57.754451751708984,64.73894500732422,61.26396942138672,58.33952713012695,58.99565124511719,60.916019439697266,64.679,60.821,58.495285
2014-08-11,58.466778,59.32516860961914,58.759254455566406,56.05431365966797,57.51952362060547,63.55329513549805,60.58040237426758,58.64678955078125,59.514949798583984,59.855892181396484,64.93,61.017,58.110714
2014-08-12,56.91501,56.728363037109375,57.89515686035156,55.730979919433594,56.532814025878906,62.21056365966797,58.431114196777344,58.66944122314453,58.656131744384766,58.22817611694336,65.212,61.033,58.103714
2014-08-13,58.848698,57.19188690185547,57.94120788574219,56.974220275878906,58.871116638183594,62.90502166748047,57.72312927246094,59.27907943725586,59.61323165893555,59.3770637512207,65.494,61.104,58.270287
2014-08-14,59.474335,56.46092987060547,56.41368865966797,56.18571090698242,56.123348236083984,61.47645568847656,56.81583023071289,59.42637634277344,59.7429313659668,59.10407257080078,65.709,61.369,58.610573
2014-08-15,57.524395,57.617305755615234,57.223052978515625,56.88426208496094,56.65654373168945,60.83832550048828,58.2996826171875,60.18877029418945,60.95761489868164,59.54131317138672,65.826,61.606,59.16914
2014-08-16,58.52336,56.736934661865234,57.205787658691406,58.078529357910156,56.856178283691406,61.46247482299805,58.87324523925781,60.301918029785156,61.989749908447266,60.48048782348633,65.791,61.807,58.97886
2014-08-17,60.335884,59.80424118041992,59.23583984375,61.729915618896484,58.835533142089844,62.61104202270508,61.245113372802734,62.497520446777344,63.507083892822266,63.21120071411133,65.538,61.975,58.039574
2014-08-18,60.211334,59.868751525878906,59.48534393310547,63.11716842651367,59.76546859741211,63.765071868896484,62.166114807128906,63.32441329956055,64.49990844726562,65.026611328125,65.073,62.114,57.120857
2014-08-19,62.6295,61.88334655761719,60.242671966552734,64.1793441772461,61.16238784790039,65.3044204711914,62.39834213256836,64.94620513916016,66.00739288330078,66.06964111328125,64.516,62.245,56.17871
2014-08-20,62.121227,58.89060974121094,58.32183074951172,63.89878845214844,60.93921661376953,62.713348388671875,59.9669189453125,63.82018280029297,65.10551452636719,65.09331512451172,63.986,62.034,55.417145
